price_vnd,sim_number 
116714904,979399666
5659336,582316555
2883623,901323457
2128312,778543643
3983439,961162639
27274298,777747666
2132813,918541105
4611969,901291010
5075631,852686186
8722905,889889394
232826923,923956666
1820980,866134572
4389820,338780988
1615763,866490330
2081614,763344699
2598000,795754757
880361,879400477
2247276,945298412
2609197,901314242
1717115,962340278
2842180,904737478
5141812,848885899
1714428,372921115
3478002,773306876
5312780,399848899
3697455,325012017
5383076,967656683
1148583,332260079
4695898,985271838
3573810,799536373
2596055,762799166
3040169,934183266
3620499,862962178
2237765,705216210
12728778,889868616
1722340,335598123
83496154,877777775
10695156,705757888
8044786,705888686
11473768,826015999
7625043,888089797
3285373,344342442
3928489,916615786
9536333,888389979
4116546,963511399
2939712,795631967
3209198,969230775
3143855,934156116
8072256,986069566
3655550,866394443
2452413,363708086
5130417,924416777
2606305,799122776
4863218,837253259
939395,343035199
4123000,708181681
2564906,702798598
96029407,939695999
10277900,868610668
17359328,838638866
7648120,389981989
1513661,343148779
1559933,332857039
52250391,832929292
4353237,828135799
10773724,868588852
2378471,704180179
4057599,926302309
9492859,853387678
6085555,772754567
10469059,832222886
2106415,705232543
12370890,362137999
1487177,877115510
316557692,824149999
26369900,979222291
1429208,357902207
2126650,948650071
1947502,762754242
2193784,762001155
1952498,968372244
4470300,867622002
5949526,765176555
3071703,762677922
6494168,865299199
863681,327402539
4214660,908757212
10933851,842182678
4666217,983556856
17255228,837488999
15423776,704430430
5130944,906896116
803621,327840239
2287190,963048889
1087490,386415166
3732223,985890957
4552520,969882001
16326016,796614614
3646456,961779302
1691727,879767626
1087490,344151586
5696431,706344449
3788685,912565767
4777103,855111616
2083376,948524005
9670889,888884438
2462364,763517512
2259624,946605091
9741870,982770222
3133094,921423866
4361182,835967899
4108679,978471989
2207638,916606477
3170079,905059490
2098390,327186588
8721403,866388238
2737189,898149407
1455663,879884441
4495302,862917188
12869136,378230000
5215057,913891379
3630677,865288824
3390050,867085337
4228948,941262001
2020009,373127772
2083966,974657766
1566982,879762616
2364135,943955500
7699041,369996679
3068619,931456989
10565343,888863586
31945677,979996879
2160672,971799465
4725296,932392023
2378853,764443366
6662327,926823777
10122693,995331993
1214146,326180109
10578738,847864678
2253465,941392510
1819250,867004288
5153750,848205456
3208317,816463000
2315807,971493139
9938902,927566668
1703797,362586168
7955469,888816736
28239115,334798798
4073201,974222015
2243577,762689489
1745975,362206288
1596562,867011401
4271569,814396979
1805593,335678932
2302868,911495378
2071662,973567143
4063980,909135908
3250886,867021276
10751928,849298678
4656423,865657661
6002844,812369777
2513119,915467238
2902848,566262668
4695950,926226179
4921338,913862020
3023159,567890986
4520446,937661771
4470078,906383837
1263773,339455939
3814032,862926026
3923637,941682003
1486829,877330899
1759807,327388739
4985918,763138000
2593863,763598592
20103100,787040040
1348077,334748139
2040530,967149153
4449897,338848586
4964441,383968998
22871522,826825825
1768562,865334448
953238471,989879999
2192093,326822539
3114188,942383899
1942505,981989474
5149587,966622015
1083000,343614866
3664705,705055068
10770788,798889996
862842,334060478
4445343,919009023
5305141,828042019
5485443,932225906
2861957,569221268
3689795,969726202
2375495,944194511
8045405,899689292
1629011,879931566
8545159,898488668
3842609,778899139
5553833,813606868
7055639,858823388
3686098,963442018
4254249,763669569
5132117,868939268
3275956,795753113
3968171,971139685
5291304,971968698
4120037,842747456
7550275,919928883
966091,335874268
1727584,336030901
11804499,979979588
3869694,919550539
1947630,326693331
4902650,886125225
3409408,779712010
879335,343190694
886020,354062286
1930961,767500234
1470907,329023689
2045768,705764953
3526725,339758586
961999,343752866
2818043,931144223
2020020,973360499
3232084,815466996
4430976,815826565
5064401,824088868
1763547,386570990
10191324,924400666
2365377,946037776
4691613,928759229
1194012,877110039
3659314,568363639
3057760,904198839
2857639,815159494
7556567,965111661
1863275,974254078
1530911,393309545
1984611,395412008
2696603,919131914
1748611,349546766
2825409,909815684
98112925,849418888
7580484,865823288
1123614,329301173
2468198,879767971
6585232,799931239
6325612,825529889
24630675,799995579
1144023,399374386
2188183,941811008
10303485,888885863
8258135,898888148
16269006,523798999
148423275,983100000
5199876,905829223
4227039,925641686
8082570,818536688
1462637,328200972
1590522,866444905
2800494,566071779
2307899,333690599
2902542,814841212
1640081,335267139
7810089,913932899
3762550,923452727
200399570,333555333
6365271,776938886
4657355,939042002
2669282,795594598
888996,344101200
4324721,928861669
3040063,337792006
3897651,708077966
1630853,362788330
1689622,356827366
1742231,865450539
4445964,933960668
2146136,336151739
9861667,922858838
7003760,835669777
1507949,393701039
2186035,784075568
1148583,356520379
2127931,762500133
3797405,909265019
2668817,988397684
8288557,979926479
8603148,938254678
3613947,903327556
4806288,853312886
966091,327934334
1666724,335279068
174948603,855868888
3801710,865751661
4328675,865535385
6776190,828666839
3448220,842555886
1584936,347567079
961999,332241669
1837771,968794030
2893016,799220797
1213512,362580639
608410208,917066666
5916040,889860870
2805406,919583545
826003,344201205
14838948,919929129
954623,343553003
966091,336274679
3712488,965855770
2106415,705422033
2976140,935899604
91447549,799987777
986433,345365507
2147206,947484642
16031767,898897778
1063938,343314939
9853815,825037678
1148513,339755748
6266147,528777477
2619524,949621162
3843676,898600225
7441972,363686768
8575389,366869698
93481734,775319999
1086559,333743669
1530837,866840407
3767848,906656264
5136903,869707077
2327480,946715549
3480779,708037171
5170158,822991983
11828921,852122999
2663017,941879276
25122314,388866868
2796832,846881345
1317384,877992038
2462364,765767123
952715,366984239
1653157,877113638
41937416,971399379
294769231,971876666
4677099,901379669
4505523,708188133
2302136,947057520
4513812,857961997
1146297,343711575
3044732,355633699
1595905,329773166
2066048,967428366
4495812,817600123
1603894,337632569
1788957,344568388
2298346,708177477
10912656,842613678
2113214,793440303
6814308,766784567
1007320,342964979
4084589,889359007
2182267,708079449
1710419,327537368
980453,325541113
9172489,796881188
2273355,879884489
1114027,879482268
2328577,773337334
1853079,866275234
3934388,925868363
2062619,975894771
883831,344170106
35838290,934187888
1490180,877107722
1939730,702744633
2419689,945058267
2257715,945522607
1846156,967024868
3746670,924024555
5349485,869791986
822134,334141204
2698566,793592016
1609735,879882996
2040218,947574250
6204440,898338779
1683869,877107866
2191069,763073321
2632355,794446060
154189019,967686686
4931984,983876937
1388969,344077714
7882567,888489126
6642169,857855885
1673751,866409408
4936500,908862019
4580705,918635558
10826830,853534678
887468,328804664
2065661,942192540
1769722,327537986
2964332,773322755
1977829,339811828
18657582,832082082
3905504,965761783
1848054,332998186
1148513,343364566
1165199,334755517
1850275,878232329
4024513,917612688
883831,384040193
2323340,944684846
954173,343111278
1213512,332280693
1181410,342298739
1500524,339311283
5064010,903968030
2177074,919142946
3675127,865512679
8897046,706822999
93739103,946660000
4020641,819033265
10095811,994949191
2276618,763408668
1928710,964491786
3652073,866926959
1594058,869640565
10532361,919327678
3609044,904228266
4029299,975716986
10663906,814147678
822134,342130317
3338010,934966671
3571522,355836799
2057163,353229989
1198238,327359234
12639361,362932999
1262401,343097388
1002240,335423223
3563901,705988577
4207770,932301339
2197106,329268939
3768224,917290663
3911128,911268007
1487408,346761971
1351250,343366607
2837093,823044779
4444533,925709168
3726818,909127537
3695888,943532005
2472398,763592123
2998331,352331991
2142262,975695894
966091,343274188
10801568,828614678
3713060,842968986
6299052,922667679
966091,349283968
4589289,865717077
1547800,357211567
1475449,334759639
2261854,944548327
99198735,334959999
5829423,778907878
2847315,866633384
3431604,839731444
24963220,997888818
2185269,763547647
886285,329024366
19649447,972776222
4581021,939391801
12878632,769944944
76039744,707044444
2065863,364663268
1276694,343151175
3555851,975380110
1083000,336314386
971799,342375539
3587119,866055605
3091885,933536499
4814945,775696966
5500514,968781138
1730918,866487574
191407828,762668888
3508258,799073873
3030009,888773344
4206783,865687890
3691491,905279956
2681179,948595267
2406125,762622033
966091,335194279
1827561,965424897
1993401,763655044
4305669,902118799
1087490,334195166
2300939,366215366
3528906,961602788
2211296,395552929
822134,334150285
2386959,344648866
4007436,913195868
3949859,921775626
3542301,967261565
1091049,333454166
2723973,585091986
5806633,886031989
1959083,879487775
2585896,862922254
2715623,392989688
3968171,969117355
819568,344220292
4645537,923872998
2191744,768165234
3008025,704626686
3365038,862971707
2073254,978847363
2892234,935110402
2206299,943243287
4342809,363716668
5367604,819882015
2346343,762565165
4205025,936915519
1947630,328155523
3934034,971175889
10998213,869068789
4912085,937383636
4209327,857299068
145933093,812248888
4562680,911130889
8065038,762853456
2040218,947254015
2125449,972624776
4348648,917832932
3731782,865995571
822134,332210482
8574741,816222282
2547317,948671368
1845791,965402660
2627545,907884604
2970910,914233232
3700418,582597979
3215002,948831939
1752052,971449292
966091,332654766
3973453,896506987
1700260,879161939
81653846,837611111
8724351,889192979
2821591,934146882
1392672,385884599
3281994,848907180
5449043,903062019
9460422,928371666
34690234,339339399
1184231,336210298
4084589,859008330
1873496,879929068
1184231,358110602
1530159,364758338
2029814,941901774
4250888,985933733
2767966,702799792
3501269,912901586
974710,368244982
6049770,931396679
1984644,367489995
1635505,879265878
4286409,862969637
3179912,941665556
1232023,327418586
2616015,393569168
2001312,762734134
1213512,332620839
5528600,828071990
22721414,898547547
4595284,965586856
4796890,853038668
5756040,828880102
123875689,356939999
871856,329403332
2716379,922490588
891890,334811105
2139899,865564179
12851519,911572345
3286117,763000611
879335,384690579
2070012,972492668
3390050,865130839
4069014,996872009
1603894,327285665
2656034,762527012
2526501,582797986
2283621,945095726
8099317,377555597
4346920,778537535
2030135,705933744
5929584,822376688
4579755,967132011
1734098,327355570
2247512,566451990
4178949,931422017
2071662,973478765
2244841,374866779
2305216,795620120
10363698,833777739
5555661,931634777
17642306,866888609
2279180,964896169
3407429,865872599
1595905,335612739
1878835,355100059
84628366,911811888
3265013,818402444
2653938,764797456
4985941,911873779
1815831,978481093
6245919,826168186
2220698,941971465
2733527,817600644
7943603,962070444
2995212,844323279
7302075,707773555
821805,342170766
4756011,363839899
2459824,356333168
1453882,327949639
1598890,384829699
103194905,888909090
4178260,824216456
2068624,764274767
4019747,925250505
26997861,788888381
7466391,931391909
12276403,765655550
2138233,879933778
83076923,866479999
3801156,397679566
2205069,978211143
2101706,948730113
9846972,825980678
3076290,528991978
1152895,327230805
85076640,369444666
2256299,941737075
4731587,828011086
1534136,364648288
10736324,774444463
4998762,786527555
4249088,962682986
7864745,395111166
2867959,904863494
2191940,705407987
3275051,962512077
2349131,799022766
988710,342934554
827780,334090472
8694457,839638886
1978551,866399942
1250693,327449086
13325543,333389398
7331224,865898780
2269294,772001166
3356424,865821661
1441625,326802139
6194250,837679886
109522540,599999977
3854967,782837979
23121532,977766668
5226938,904980444
5309602,366648286
2467616,763645567
1959527,983575484
2541443,947677878
4538201,901306444
4182625,869613738
4156550,896537876
2453131,763733732
4919506,932692018
1606063,358528099
6270537,929282286
2025317,705480432
3898707,766007379
3965752,966737928
2075715,972858745
4070942,925399373
1117971,332048166
3375097,889982024
6569578,966688773
2384265,941698086
1032261,879161479
2219606,797364768
10220664,925070666
2184103,353622123
64831816,981901234
869375,334025639
1995968,964756785
2740026,848966234
4510974,823511611
2263527,941922089
1131906,328030578
1358195,344158099
2884091,902345989
901939,335271284
7601846,938364078
4936500,906221968
2566107,762683113
3990035,931950568
4740187,567789939
8546832,888896464
1847929,866195194
3818711,847619444
4643766,932078877
307131413,599779999
2776928,933310456
4581021,931100939
2050972,949405874
10886398,847371678
1692790,327169739
1148513,347354766
2263878,912540098
3726818,908339752
2147260,763005227
2211745,763394588
8039438,846479888
109029054,906290629
2390566,763555044
1332633,333719449
